,Date,Close/Last,Volume,Open,High,Low
2217,2013-04-11,15.5118,328257029,15.49,15.6425,15.4
2218,2013-04-10,15.5604,375532770,15.2893,15.6093,15.2146
2219,2013-04-09,15.2493,306383437,15.2271,15.3036,15.0982
2220,2013-04-08,15.2218,300583240,15.1732,15.2679,15.0889
2221,2013-04-05,15.1143,382897607,15.1607,15.1768,14.9886
2222,2013-04-04,15.2757,358299057,15.4914,15.5357,15.1875
2223,2013-04-03,15.4282,362203095,15.4061,15.6171,15.3682
2224,2013-04-02,15.3497,529021428,15.2714,15.6479,15.2286
2225,2013-04-01,15.3182,388672325,15.7821,15.8464,15.2764
2226,2013-03-28,15.8093,442473463,16.065,16.1364,15.7721
2227,2013-03-27,16.1457,327091669,16.3021,16.3143,16.0975
2228,2013-03-26,16.4691,293563363,16.6229,16.6371,16.4475
2229,2013-03-25,16.5564,499920480,16.5961,16.7839,16.4921
2230,2013-03-22,16.4968,393044243,16.235,16.5036,16.1825
2231,2013-03-21,16.1689,381937487,16.0793,16.3564,16.075
2232,2013-03-20,16.1457,307921197,16.3364,16.3439,16.0568
2233,2013-03-19,16.2318,525875350,16.4107,16.4632,16.0179
2234,2013-03-18,16.2757,599844320,15.7661,16.3379,15.7571
2235,2013-03-15,15.845,642349423,15.6404,15.8654,15.6161
2236,2013-03-14,15.4464,303205719,15.4582,15.5229,15.3732
2237,2013-03-13,15.2982,405257558,15.3018,15.5179,15.1914
2238,2013-03-12,15.3011,464568254,15.5571,15.6743,15.2704
2239,2013-03-11,15.6382,472885371,15.3482,15.6789,15.1836
2240,2013-03-08,15.4186,389866804,15.35,15.5511,15.3075
2241,2013-03-07,15.3779,467879253,15.1607,15.4289,15.0379
2242,2013-03-06,15.2022,459441176,15.5182,15.5446,15.1582
2243,2013-03-05,15.398,636908185,15.0529,15.5425,15.0268
2244,2013-03-04,15.0018,577328969,15.2786,15.2929,14.9643
2245,2013-03-01,15.3739,551278339,15.6429,15.6493,15.3564
2246,2013-02-28,15.7643,322049711,15.8589,15.9954,15.7643
2247,2013-02-27,15.8775,586219246,16.0154,16.1586,15.7375
2248,2013-02-26,16.0346,500162120,15.8507,16.1264,15.6307
2249,2013-02-25,15.8143,371253811,16.2089,16.2543,15.8061
2250,2013-02-22,16.1004,330240828,16.0446,16.1286,15.95
2251,2013-02-21,15.9307,446254301,15.9286,16.0418,15.815
2252,2013-02-20,16.0304,475291970,16.3461,16.3461,16.0286
2253,2013-02-19,16.4282,435279706,16.4679,16.5261,16.2089
2254,2013-02-15,16.4343,391495003,16.7446,16.7914,16.4257
2255,2013-02-14,16.6639,355142618,16.59,16.8443,16.5721
2256,2013-02-13,16.6789,474731130,16.6861,16.9157,16.5436
2257,2013-02-12,16.7107,606973117,17.1254,17.2279,16.7051
2258,2013-02-11,17.1404,512825955,17.0179,17.3193,16.9018
2259,2013-02-08,16.9636,632573227,16.9286,17.1004,16.7232
2260,2013-02-07,16.7221,702510759,16.5446,16.7857,16.2186
2261,2013-02-06,16.3339,592015243,16.3025,16.6607,16.1636
2262,2013-02-05,16.3516,571835931,15.8589,16.4193,15.7936
2263,2013-02-04,15.797,476178730,16.2111,16.2836,15.7857
2264,2013-02-01,16.2007,538817504,16.3968,16.41,16.0125
2265,2013-01-31,16.2675,317781673,16.3207,16.4029,16.2493
2266,2013-01-30,16.3154,416563113,16.3214,16.5214,16.2321
2267,2013-01-29,16.3668,569947332,16.375,16.4357,16.1471
2268,2013-01-28,16.0654,783086887,15.6366,16.1861,15.5664
2269,2013-01-25,15.71,1206468837,16.1318,16.2939,15.5357
2270,2013-01-24,16.0893,1457835377,16.4286,16.6332,16.0804
2271,2013-01-23,18.3573,764359934,18.1718,18.3925,18.0275
2272,2013-01-22,18.0275,458983376,18.02,18.1386,17.7368
2273,2013-01-18,17.8571,467949533,17.8041,17.9364,17.7286
2274,2013-01-17,17.9529,451601459,18.2254,18.2411,17.9297
2275,2013-01-16,18.0747,689575324,17.6657,18.1943,17.5893
2276,2013-01-15,17.3543,871209852,17.7964,17.8211,17.2636
2277,2013-01-14,17.9197,732084067,17.9529,18.125,17.8039
2278,2013-01-11,18.5822,350276220,18.6072,18.7614,18.5364
2279,2013-01-10,18.6968,599946240,18.8768,18.8829,18.4114
2280,2013-01-09,18.4679,406994677,18.6607,18.7502,18.4282
2281,2013-01-08,18.7611,457805137,18.9004,18.9961,18.6161
2282,2013-01-07,18.7107,483353167,18.6429,18.9036,18.4
2283,2013-01-04,18.8214,593496723,19.1773,19.2368,18.7796
2284,2013-01-03,19.3606,352216619,19.5672,19.6311,19.3214
2285,2013-01-02,19.6082,559626536,19.7793,19.8214,19.3439
2286,2012-12-31,19.0062,658078137,18.2332,19.1214,18.1786
2287,2012-12-28,18.1996,352469459,18.2247,18.3743,18.1472
2288,2012-12-27,18.395,454300938,18.3407,18.4375,18.0236
2289,2012-12-26,18.3214,301899799,18.5357,18.5522,18.2543
2290,2012-12-24,18.5774,175747838,18.5839,18.7232,18.5254
2291,2012-12-21,18.5475,594438362,18.3025,18.5597,18.2229
2292,2012-12-20,18.6332,480615608,18.9286,18.9357,18.5314
2293,2012-12-19,18.7968,448243981,18.9811,19.0607,18.7679
2294,2012-12-18,19.0679,624574190,18.75,19.1036,18.5804
2295,2012-12-17,18.5297,756727137,18.1761,18.5714,17.9011
2296,2012-12-14,18.2069,1008461037,18.3839,18.5047,18.0564
2297,2012-12-13,18.9175,623887070,18.9697,19.2014,18.7786
2298,2012-12-12,19.25,486520525,19.5632,19.5714,19.1525
2299,2012-12-11,19.3353,591282763,19.2775,19.6272,19.1918
2300,2012-12-10,18.9222,629910708,18.75,19.2325,18.6279
2301,2012-12-07,19.0447,786413285,19.7643,19.8286,18.9286
2302,2012-12-06,19.5445,1176263009,18.8907,19.7611,18.5225
2303,2012-12-05,19.2426,1039211744,20.3182,20.3304,19.2418
2304,2012-12-04,20.5659,554848338,20.7786,20.7786,20.4332
2305,2012-12-03,20.9354,363645935,21.2018,21.2354,20.9107
2306,2012-11-30,20.9029,390488964,20.9568,21.0143,20.81
2307,2012-11-29,21.0486,513579155,21.0791,21.2232,20.9018
2308,2012-11-28,20.8193,520450632,20.6168,20.9214,20.4379
2309,2012-11-27,20.885,532398227,21.0554,21.0864,20.7179
2310,2012-11-26,21.0547,628953108,20.5679,21.0714,20.4897
2311,2012-11-23,20.4107,272826207,20.2561,20.4286,20.0929
2312,2012-11-21,20.0607,372924851,20.1518,20.2632,19.8786
2313,2012-11-20,20.0326,642149783,20.4254,20.4268,19.8064
2314,2012-11-19,20.2047,821764671,19.3111,20.2679,19.2814
2315,2012-11-16,18.8457,1264778254,18.7572,18.9286,18.0625
2316,2012-11-15,18.7722,788630885,19.1975,19.2679,18.665
2317,2012-11-14,19.1743,476103970,19.4822,19.5518,19.1493
2318,2012-11-13,19.3892,532807307,19.2468,19.66,19.1557
2319,2012-11-12,19.3868,515205674,19.7911,19.8036,19.2375
2320,2012-11-09,19.5379,929191668,19.3007,19.8172,19.0614
2321,2012-11-08,19.2054,1053867498,20.0225,20.0797,19.1175
2322,2012-11-07,19.9286,792609123,20.4941,20.5193,19.8482
2323,2012-11-06,20.8161,374321490,21.0797,21.0979,20.7175
2324,2012-11-05,20.8793,528887028,20.8398,20.9918,20.6286
2325,2012-11-02,20.6,598889800,21.2818,21.3197,20.5268
2326,2012-11-01,21.305,361150296,21.365,21.5357,21.2204
2327,2012-10-31,21.2614,509444116,21.2457,21.4986,20.9893
2328,2012-10-26,21.5714,1018432393,21.7654,21.9286,21.1072
2329,2012-10-25,21.7692,637252865,22.1429,22.2143,21.6268
2330,2012-10-24,22.0297,556985577,22.1943,22.3768,21.8086
2331,2012-10-23,21.9056,705991158,22.5357,22.6393,21.8464
2332,2012-10-22,22.6439,545498302,21.8722,22.6922,21.8129
2333,2012-10-19,21.78,742472623,22.5375,22.5632,21.7722
2334,2012-10-18,22.5943,476102290,22.8425,22.9307,22.5
2335,2012-10-17,23.0219,388780124,23.1739,23.3139,23.0
2336,2012-10-16,23.2069,548834780,22.6918,23.225,22.5357
2337,2012-10-15,22.67,431793427,22.5839,22.6832,22.2804
2338,2012-10-12,22.4898,459534696,22.4843,22.6922,22.3322
2339,2012-10-11,22.4322,545364462,23.0893,23.1143,22.4322
2340,2012-10-10,22.8897,509288996,22.8479,23.035,22.75
2341,2012-10-09,22.7089,837562825,22.8089,22.8747,22.2697
2342,2012-10-08,22.7918,636757825,23.1029,23.1272,22.7182
2343,2012-10-05,23.3068,592757803,23.7572,23.7857,23.26
2344,2012-10-04,23.8143,370063812,23.9732,24.0804,23.7697
2345,2012-10-03,23.9804,423401831,23.745,23.995,23.6654
2346,2012-10-02,23.6182,625171710,23.6361,23.7982,23.2375
2347,2012-10-01,23.5497,542777543,23.97,24.1697,23.4464
2348,2012-09-28,23.8252,534277586,24.2411,24.3254,23.8125
2349,2012-09-27,24.3329,592149643,23.7247,24.3632,23.5839
2350,2012-09-26,23.7564,576353169,23.8836,24.0247,23.6143
2351,2012-09-25,24.055,517506153,24.5807,24.7422,24.0357
2352,2012-09-24,24.6711,637743425,24.5307,24.8257,24.3929
2353,2012-09-21,25.0034,570330652,25.0861,25.1811,24.9772
2354,2012-09-20,24.9536,335799106,24.97,25.0022,24.7722
2355,2012-09-19,25.075,326302629,25.0093,25.1425,24.9847
2356,2012-09-18,25.0682,372557211,24.9957,25.0832,24.8722
2357,2012-09-17,24.9922,395673162,24.9768,24.9929,24.8075
2358,2012-09-14,24.6886,599508880,24.6413,24.8922,24.5675
2359,2012-09-13,24.3922,597047961,24.1918,24.4822,24.0989
2360,2012-09-12,23.9211,710359156,23.8161,23.925,23.4286
2361,2012-09-11,23.5925,503043319,23.7539,23.9322,23.4464
2362,2012-09-10,23.6693,486207486,24.3018,24.4032,23.6464
2363,2012-09-07,24.3014,328912508,24.2161,24.3743,24.1347
2364,2012-09-06,24.1525,390955724,24.0418,24.2247,23.9572
2365,2012-09-05,23.9368,335799106,24.1275,24.1554,23.9143
2366,2012-09-04,24.1061,367219853,23.7772,24.1122,23.7322
2367,2012-08-31,23.7586,337853745,23.8304,23.8786,23.4732
2368,2012-08-30,23.7096,302056879,23.9514,23.9841,23.6733
2369,2012-08-29,24.0524,202178063,24.1161,24.2025,24.0214
2370,2012-08-28,24.1,266836197,24.1063,24.1464,23.9526
2371,2012-08-27,24.1314,426302909,24.2854,24.3168,24.055
2372,2012-08-24,23.6865,428296229,23.5539,23.91,23.4125
2373,2012-08-23,23.6654,419420792,23.7897,23.925,23.6125
2374,2012-08-22,23.8882,563600295,23.3722,23.8929,23.1468
2375,2012-08-21,23.4308,811169756,23.9579,24.1029,23.2261
2376,2012-08-20,23.7554,611969715,23.2147,23.7554,23.2107
2377,2012-08-17,23.1468,441829183,22.8572,23.1497,22.8147
2378,2012-08-16,22.7264,254405294,22.5432,22.7414,22.5179
2379,2012-08-15,22.5297,257229121,22.5464,22.6429,22.4197
2380,2012-08-14,22.5604,339756064,22.5668,22.8075,22.5075
2381,2012-08-13,22.5,278248013,22.2639,22.5,22.2589
2382,2012-08-10,22.2036,194906354,22.0968,22.2057,22.0964
2383,2012-08-09,22.1689,220327180,22.0661,22.2047,22.0643
2384,2012-08-08,22.1379,243882814,22.1211,22.2814,22.0393
2385,2012-08-07,22.1755,290235284,22.2418,22.3214,22.0729
2386,2012-08-06,22.2339,301952719,22.0461,22.3167,21.9736
2387,2012-08-03,21.9893,344332942,21.9154,22.0707,21.8414
2388,2012-08-02,21.7068,332093307,21.53,21.8104,21.4375
2389,2012-08-01,21.6718,384010606,21.9966,22.0143,21.5357
2390,2012-07-31,21.8129,461491895,21.5439,21.8464,21.5257
2391,2012-07-30,21.2511,378507209,21.1043,21.4086,20.9936
2392,2012-07-27,20.8986,403826198,20.5361,20.9225,20.4139
2393,2012-07-26,20.5314,406443917,20.7057,20.7286,20.37
2394,2012-07-25,20.5347,876845409,20.5164,20.7429,20.3572
2395,2012-07-24,21.4614,549406260,21.6922,21.7743,21.3754
2396,2012-07-23,21.5654,486568405,21.2286,21.6393,20.9897
2397,2012-07-20,21.5822,396908521,21.8939,21.9443,21.5607
2398,2012-07-19,21.94,435927346,21.8314,21.9768,21.6429
2399,2012-07-18,21.6522,250741860,21.6639,21.7264,21.5557
2400,2012-07-17,21.6764,293514923,21.8139,21.8393,21.5411
2401,2012-07-16,21.6754,301055040,21.6114,21.8436,21.6079
2402,2012-07-13,21.6061,311310315,21.5339,21.6854,21.4286
2403,2012-07-12,21.3893,427493469,21.4372,21.5525,21.1672
2404,2012-07-11,21.5868,468274333,21.6472,21.7022,21.3293
2405,2012-07-10,21.7218,511054396,22.0704,22.1382,21.6182
2406,2012-07-09,21.9247,378806808,21.6179,21.925,21.5754
2407,2012-07-06,21.6386,418772312,21.6818,21.73,21.485
2408,2012-07-05,21.7836,483913726,21.4486,21.9407,21.4161
2409,2012-07-03,21.4075,241712563,21.2457,21.4286,21.2143
2410,2012-07-02,21.1614,399227480,20.8832,21.1954,20.8429
2411,2012-06-29,20.8572,420527352,20.6429,20.8572,20.5089
2412,2012-06-28,20.3232,282288047,20.4168,20.5,20.2004
2413,2012-06-27,20.5179,202948315,20.5357,20.5979,20.4257
2414,2012-06-26,20.4295,276499693,20.4047,20.5175,20.2618
2415,2012-06-25,20.3845,303851958,20.6179,20.7072,20.3704
2416,2012-06-22,20.7893,283167807,20.68,20.7925,20.5507
2417,2012-06-21,20.6311,326047550,20.9086,21.0079,20.6229
2418,2012-06-20,20.9193,358825176,21.0075,21.0447,20.7429
2419,2012-06-19,20.9789,360956256,20.8357,21.0714,20.825
2420,2012-06-18,20.9207,439690544,20.3914,20.9961,20.3704
2421,2012-06-15,20.5047,334385946,20.3929,20.5222,20.3411
2422,2012-06-14,20.4118,345303702,20.4014,20.4822,20.2593
2423,2012-06-13,20.4343,293519963,20.5186,20.66,20.3707
2424,2012-06-12,20.5772,435138586,20.5164,20.5936,20.2393
2425,2012-06-11,20.3989,590422884,20.99,21.0179,20.3797
2426,2012-06-08,20.7257,346351741,20.4143,20.7352,20.3214
2427,2012-06-07,20.4186,379666968,20.6175,20.6186,20.375
2428,2012-06-06,20.4093,400542920,20.2775,20.4947,20.1964
2429,2012-06-05,20.1011,387777445,20.0454,20.2311,19.9404
2430,2012-06-04,20.1532,555967498,20.0536,20.2679,19.5893
2431,2012-06-01,20.0354,520322392,20.3272,20.4518,20.0186
2432,2012-05-31,20.6332,491269043,20.7407,20.7679,20.4093
2433,2012-05-30,20.6847,528752908,20.3286,20.7139,20.2343
2434,2012-05-29,20.4382,379892648,20.3893,20.5,20.1897
2435,2012-05-25,20.0818,327832269,20.1639,20.2089,19.9454
2436,2012-05-24,20.19,495424242,20.5668,20.5893,20.0439
2437,2012-05-23,20.3772,582376247,19.9107,20.4572,19.7582
2438,2012-05-22,19.8918,693670603,20.3411,20.4957,19.735
2439,2012-05-21,20.0457,628999588,19.0893,20.055,19.0732
2440,2012-05-18,18.9422,731092868,19.07,19.4075,18.6493
2441,2012-05-17,18.9329,714412154,19.4754,19.5536,18.9329
2442,2012-05-16,19.5027,559658736,19.7875,19.8889,19.3229
2443,2012-05-15,19.7561,475437850,20.0518,20.115,19.7054
2444,2012-05-14,19.9364,351901339,20.0918,20.2682,19.9143
2445,2012-05-11,20.2397,398614001,20.1786,20.5168,20.1554
2446,2012-05-10,20.3757,332105347,20.5207,20.5672,20.3015
2447,2012-05-09,20.3279,480090888,20.1322,20.4992,20.0304
2448,2012-05-08,20.2922,496321081,20.3422,20.4107,19.9547
2449,2012-05-07,20.3386,459837936,20.0536,20.4561,20.0439
2450,2012-05-04,20.1875,529217708,20.61,20.6557,20.1847
2451,2012-05-03,20.7793,389522404,21.0893,21.1214,20.725
2452,2012-05-02,20.9279,427000949,20.7229,20.9786,20.6736
2453,2012-05-01,20.7904,609968276,20.8893,21.3129,20.7582
2454,2012-04-30,20.8564,505286398,21.35,21.3714,20.8214
2455,2012-04-27,21.5357,406135358,21.6097,21.6493,21.4464
2456,2012-04-26,21.7036,534354866,21.9382,21.9532,21.5047
2457,2012-04-25,21.7857,903449319,21.987,22.0714,21.6429
2458,2012-04-24,20.01,1054208258,20.0932,20.2747,19.8214
2459,2012-04-23,20.4179,965592494,20.3789,20.5954,19.8793
2460,2012-04-20,20.4636,1029922748,21.1207,21.2364,20.3722
2461,2012-04-19,20.98,833211347,21.4364,21.5976,20.8757
2462,2012-04-18,21.7264,953108979,21.9186,22.1518,21.5254
2463,2012-04-17,21.775,1021313871,20.6764,21.7857,20.4254
2464,2012-04-16,20.7189,1049423900,21.7879,21.7957,20.6518
2465,2012-04-13,21.6154,858559737,22.2897,22.3107,21.5539
2466,2012-04-12,22.2418,612754555,22.3214,22.5475,22.1607
2467,2012-04-11,22.3643,695376082,22.7214,22.7454,22.2622
2468,2012-04-10,22.4443,887636325,22.8547,23.0,22.3572
2469,2012-04-09,22.7225,596210202,22.3618,22.8514,22.3322
2470,2012-04-05,22.6314,639989864,22.3922,22.6664,22.2643
2471,2012-04-04,22.2968,571921331,22.2982,22.3522,22.0357
2472,2012-04-03,22.4757,832470187,22.4036,22.5789,22.2325
2473,2012-04-02,22.0939,596365041,21.4939,22.0989,21.4422
2474,2012-03-30,21.4125,728269069,21.7418,21.8057,21.355
2475,2012-03-29,21.7807,604446398,21.885,22.02,21.6868
2476,2012-03-28,22.0579,654668858,22.085,22.1947,21.7968
2477,2012-03-27,21.9457,605414078,21.6493,22.01,21.645
2478,2012-03-26,21.6779,594875722,21.4211,21.6839,21.2593
2479,2012-03-23,21.2875,429611948,21.4461,21.4929,21.2286
2480,2012-03-22,21.405,623469311,21.3493,21.5893,21.2689
2481,2012-03-21,21.5179,641788023,21.5264,21.7732,21.4789
2482,2012-03-20,21.6414,813989354,21.4111,21.675,20.7857
2483,2012-03-19,21.4679,897742641,21.3704,21.4918,21.0375
2484,2012-03-16,20.9132,824305390,20.8829,21.0429,20.6429
2485,2012-03-15,20.9129,1157986297,21.4147,21.4289,20.6625
2486,2012-03-14,21.0564,1414395634,20.6447,21.24,20.55
2487,2012-03-13,20.2893,688693885,19.9122,20.2922,19.8482
2488,2012-03-12,19.7143,404003718,19.6065,19.7143,19.5357
2489,2012-03-09,19.4704,418240313,19.4361,19.5622,19.3968
2490,2012-03-08,19.3568,514675354,19.0961,19.3925,19.0043
2491,2012-03-07,18.9532,795859082,19.1714,19.2064,18.6893
2492,2012-03-06,18.9379,808844636,18.7022,19.0604,18.4365
2493,2012-03-05,19.0414,807188157,19.4793,19.5529,18.7857
2494,2012-03-02,19.4707,430177268,19.4372,19.5286,19.3757
2495,2012-03-01,19.4454,682254447,19.5775,19.5789,19.2418
2496,2012-02-29,19.3729,949794900,19.3414,19.5575,19.1322
2497,2012-02-28,19.1218,597737881,18.8557,19.1218,18.7804
2498,2012-02-27,18.7772,545829542,18.6182,18.875,18.4386
2499,2012-02-24,18.6575,414861834,18.5597,18.675,18.5229
2500,2012-02-23,18.4425,566887493,18.3957,18.4939,18.1964
2501,2012-02-22,18.3229,482256127,18.3243,18.4104,18.1811
2502,2012-02-21,18.3875,601649759,18.1029,18.3875,18.0043
2503,2012-02-17,17.9329,534664826,17.9682,18.1347,17.8679
2504,2012-02-16,17.9361,943221903,17.5536,18.0318,17.3796
2505,2012-02-15,17.7739,1498070521,18.3664,18.7961,17.7461
2506,2012-02-14,18.195,459855296,18.0236,18.1986,17.9286
2507,2012-02-13,17.95,515881874,17.8404,17.9939,17.7532
2508,2012-02-10,17.6221,630348068,17.5343,17.7721,17.4482
2509,2012-02-09,17.6132,881667287,17.17,17.7411,17.1629
2510,2012-02-08,17.0243,406785237,16.8036,17.0282,16.775
2511,2012-02-07,16.7439,315766514,16.6161,16.7768,16.5922
2512,2012-02-06,16.5704,248902456,16.3707,16.6064,16.3643
2513,2012-02-03,16.4171,286475725,16.3321,16.4286,16.27
2514,2012-02-02,16.2543,186460101,16.2821,16.3275,16.2136
2515,2012-02-01,16.2925,269077484,16.3718,16.3925,16.2696
2516,2012-01-31,16.3029,391497243,16.2711,16.3657,16.1811
2517,2012-01-30,16.1789,378507209,15.9182,16.2107,15.9068
